Estado_Civil,Nacionalidad,Desplazado,Género,Edad_Inscripción,Internacional,Calificación_de_la_madre,Calificación_del_padre,Profesión_de_la_madre,Profesión_del_padre,Necesidades_educativas_especiales,Deudor,Matriculas_al_día,Tasa_Desempleo,Tasa_Inflacion,PIB,Modo_de_Aplicación,Orden_Solicitud,Curso,Asistencia_diurnal_nocturna,Titulacion_previa,Beca_Titular,UC_1er_sem_acreditado,UC_1er_sem_matriculado,UC_1er_sem_evaluaciones,UC_1er_sem_aprobados,UC_1er_sem_grado,UC_1er_sem_sinevaluaciones,UC_2do_sem_acreditado,UC_2do_sem_matriculado,UC_2do_sem_evaluaciones,UC_2do_sem_aprobados,UC_2do_sem_grado,UC_2do_sem_sinevaluaciones,Objetivo
1,1,0,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,0,0,0,0,0,0,12.42857143,1,0,0,0,1,10.85714286,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,4,1,0,0,0,0,0,0,12.09090909,1,0,0,0,0,12,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,4,1,1,0,1,1,0,0,13,1,1,1,0,0,11.5,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,6,9,1,1,0,1,0,0,0,12.4,1,1,0,1,0,10.83333333,1,0
1,1,0,1,0,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,2,12,1,1,0,1,0,1,0,13.82857143,1,1,0,1,0,13.82857143,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,12,1,1,0,1,0,0,0,12.45,1,1,0,0,0,11.7,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,6,1,0,0,1,1,0,0,12.66666667,1,1,1,0,0,11.75,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,1,1,15,1,1,0,1,1,0,1,13.83333333,1,1,1,0,1,12.5,1,0
1,1,1,1,0,0,0,0,1,0,0,0,1,13.9,-0.3,0.79,0,3,12,1,1,0,1,0,1,0,13.3625,1,1,0,0,0,14.44444444,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,6,1,1,1,1,0,0,0,15.4,1,1,0,0,0,16,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,1,1,0,0,0,0,0,0,1,1,13.9,-0.3,0.79,1,1,9,1,1,0,1,0,0,0,13.33333333,1,1,0,0,0,13.5,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,1,11,1,1,0,1,1,0,0,10,1,1,1,0,0,10.8,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,12,1,1,0,1,0,1,0,13.10571429,1,1,0,1,0,13.10571429,1,0
1,1,1,1,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,14,1,1,0,1,1,0,0,13.75,1,1,1,1,0,11.2,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,2,14,1,1,0,1,1,0,1,11.875,1,1,1,1,0,12,1,0
1,1,0,1,0,0,0,1,0,0,0,0,1,13.9,-0.3,0.79,0,1,15,1,1,0,0,0,0,0,11.28571429,1,0,0,0,1,12.33333333,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,1,11,1,1,0,1,1,0,1,14.42857143,1,1,1,0,1,12.5,1,0
1,1,1,1,1,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,3,12,1,1,0,1,0,1,0,14.2,1,1,0,0,1,12.4,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,1,0,0,0,0,0,12.22222222,1,0,0,0,0,12.38461538,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,6,1,1,0,1,1,0,0,11.8,1,1,1,0,0,12.2,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,1,2,1,1,0,0,0,0,0,13.875,1,0,0,0,0,12.7,0,1
1,1,0,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,16,1,1,0,1,0,0,1,11.83333333,1,1,0,0,1,14.33333333,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,3,12,1,1,0,1,0,0,1,13.345,0,1,0,0,1,13.345,0,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,1,1,5,1,1,0,1,1,0,1,13.66666667,1,1,1,0,0,14,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,12,1,1,0,1,0,1,0,14.53714286,1,1,0,1,0,14.53714286,1,0
1,1,0,1,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,0,1,12,1,1,0,1,1,0,0,11.5,1,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,3,10,1,1,0,1,1,0,1,12,1,1,1,0,0,13.6,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,1,16,1,1,0,1,1,0,1,12.16666667,1,1,1,0,0,12.75,1,0
1,1,0,0,0,0,0,0,0,0,0,1,0,11.1,0.6,2.02,1,1,8,1,1,0,1,1,0,1,14,1,1,1,0,0,13,1,0
1,1,1,0,0,0,0,0,1,0,0,0,1,12.4,0.5,1.79,1,5,5,1,1,0,1,1,0,1,11.16666667,1,1,1,0,1,11.5,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,12,1,1,0,1,0,0,0,14.45,1,1,0,0,0,14.14444444,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,3,7,1,1,0,1,0,0,0,12,1,1,0,0,0,11,1,0
1,1,1,1,0,0,0,0,0,0,1,0,1,8.9,1.4,3.51,0,3,7,1,1,0,1,0,0,0,13.33333333,1,1,0,0,0,10.75,1,1
1,1,0,1,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,1,1,0,1,0,8.9,1.4,3.51,1,1,9,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,0,8.9,1.4,3.51,0,1,9,1,1,0,1,0,0,0,11.5,1,1,0,0,0,14,1,0
1,1,0,1,0,0,0,0,0,0,0,1,0,9.4,-0.8,-3.12,0,1,8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,6,12,1,1,0,1,0,0,0,13.76111111,1,1,0,0,0,12.82375,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,1,12,1,1,0,1,0,0,0,11.70571429,1,1,0,0,0,11.70571429,1,0
1,1,0,1,0,0,0,0,0,0,0,1,1,16.2,0.3,-0.92,1,1,9,1,1,0,1,0,0,0,13.6,1,1,0,0,0,12.83333333,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,0,2,15,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1
1,1,1,1,0,0,0,0,0,1,0,0,1,7.6,2.6,0.32,0,1,7,1,1,0,0,0,0,0,11.25,1,0,0,0,0,12,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,8,1,1,0,1,0,0,0,13.66666667,1,1,0,0,0,13.2,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,8,1,1,0,1,1,1,1,12,1,1,1,1,0,14.8,1,0
1,1,1,0,0,0,0,0,0,1,0,0,1,12.4,0.5,1.79,0,2,10,1,0,0,0,1,0,1,14.16666667,1,0,1,0,1,13.5,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,3,12,1,1,1,1,0,0,0,14.46,1,1,0,1,1,13.55,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,6,1,1,0,1,0,0,0,13.66666667,0,1,0,0,0,12,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,5,1,1,1,0,0,0,0,13.18181818,1,0,0,0,0,12.90909091,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,1,16,1,1,0,1,1,0,0,12.33333333,1,1,1,0,0,10.6,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,3,15,1,1,0,1,1,1,1,13.16666667,1,1,1,0,1,13.16666667,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,3,12,1,1,0,1,0,1,0,14.85,1,1,0,1,0,15.2,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,6,1,0,0,1,1,0,1,13,1,1,1,0,0,13,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,6,1,1,0,1,0,0,0,13.75,1,1,0,1,0,14.85714286,1,0
1,1,1,0,0,0,0,0,0,0,0,1,1,13.9,-0.3,0.79,0,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,2,8,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,0,1,1,0,0,1,7.6,2.6,0.32,0,1,9,1,1,0,0,0,0,1,11.16666667,0,0,0,0,0,10.57142857,1,0
1,1,1,0,0,0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1,5,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,0,0,1,15.5,2.8,-4.06,0,1,12,1,0,0,1,0,0,0,17.00555556,1,0,0,0,0,16.58222222,1,0
0,1,0,0,0,0,0,1,1,1,0,0,1,12.7,3.7,-1.7,0,2,9,1,0,0,0,0,0,0,11.75,1,0,0,0,0,11.14285714,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,2,15,1,1,1,1,1,0,1,14,1,1,1,0,1,13.85714286,1,1
1,1,0,0,1,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,12,1,1,1,1,0,0,0,16.9,1,1,0,0,0,16.37777778,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,2,15,1,1,0,1,1,0,1,12.83333333,1,1,1,0,1,12.66666667,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,1,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,8,1,1,1,1,1,0,0,0,1,1,1,0,0,10,1,1
1,1,1,1,0,0,0,0,0,1,0,0,0,8.9,1.4,3.51,1,5,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,1,1,15.5,2.8,-4.06,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0,1,1,11.1,0.6,2.02,0,1,14,1,1,0,0,0,0,0,12.1,1,0,0,0,0,13.33333333,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,4,12,1,1,0,1,0,1,0,12.65,1,1,0,0,0,13.41111111,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,3,9,1,1,0,1,0,0,0,10.66666667,1,1,0,0,0,12,1,0
1,1,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,12,0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,4,7,1,1,0,1,0,0,0,13,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,13,1,1,0,1,0,1,0,12.375,1,1,0,0,0,12.58333333,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,2,11,1,1,0,1,1,1,1,11.33333333,1,1,1,1,0,12.6,1,0
1,1,0,0,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,14,1,1,0,1,1,0,1,13.66666667,1,1,1,1,0,13.6,1,0
1,1,0,1,1,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,7,1,1,0,1,0,0,0,11.6,1,1,0,0,0,12.25,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,3,14,1,1,0,1,0,0,0,11.66666667,1,1,0,0,0,12,1,0
1,1,1,1,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,9,1,1,0,1,0,0,0,12,1,1,0,0,0,11.4,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,0,0,1,1,0,0,11.6,1,1,1,0,0,11.5,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,2,14,1,1,1,1,1,1,1,15.16666667,1,1,1,0,1,14.42857143,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,8,1,0,0,1,1,0,0,10.75,1,1,1,0,0,10.5,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,7,1,0,0,1,0,0,0,13.8,1,1,0,0,0,14.14285714,1,0
1,0,1,0,0,1,0,0,1,1,0,0,1,12.4,0.5,1.79,0,1,11,1,1,0,1,1,0,1,13.5,1,1,1,0,1,14.33333333,1,0
1,1,1,1,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1,0,12.7,3.7,-1.7,0,1,12,1,1,0,1,0,0,0,11.32857143,1,1,0,0,0,11.32857143,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,3,12,1,1,0,1,0,1,0,13.24875,1,1,0,1,0,13.24875,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,4,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,0,1,0,0,1,12.4,0.5,1.79,1,5,11,1,1,0,1,1,0,0,13,1,1,1,0,1,13,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,5,1,1,0,0,0,0,0,14.27272727,1,0,0,0,0,14.81818182,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,4,11,1,1,0,1,0,0,0,11.4,1,1,1,0,0,11,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,2,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,1,1,0,0,1,12.7,3.7,-1.7,1,1,12,1,1,0,1,0,1,0,14.51428571,1,1,0,1,0,14.51428571,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,9,1,1,0,1,0,0,0,13.4,1,1,0,0,0,13,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,2,6,1,1,0,1,1,0,1,16.57142857,1,1,1,0,1,15.66666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,4,12,1,1,0,1,0,1,0,13.76125,1,1,0,1,0,13.76125,1,0
1,1,1,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,0,1,8,1,0,0,0,1,0,0,13.28571429,1,1,1,0,0,12,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,1,13,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,5,5,1,1,0,1,1,0,1,14.66666667,1,1,1,0,1,15,1,0
1,1,0,1,0,0,0,0,0,0,0,1,0,13.9,-0.3,0.79,0,1,13,1,0,0,1,0,1,0,12.66666667,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,9,1,1,0,1,0,0,0,11.8,1,1,0,1,0,12.4,0,0
1,1,0,1,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,0,1,7,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,7,1,1,0,1,0,0,0,14,1,1,0,0,0,11,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,12.4,0.5,1.79,0,1,12,1,1,0,0,0,0,0,12.16,1,1,1,0,0,11.34,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,6,1,1,0,0,0,0,0,14.15384615,1,0,0,0,0,15.42857143,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,3,9,1,1,0,1,0,0,0,11.6,1,1,0,0,0,12.8,1,0
1,1,1,1,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,6,12,1,1,0,1,0,0,0,13.05375,0,1,0,0,0,13.05375,0,0
1,1,0,1,0,0,0,0,0,1,0,0,1,11.1,0.6,2.02,0,1,4,1,1,0,1,1,0,1,14.16666667,1,1,1,0,1,13.83333333,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,8,1,1,0,1,1,0,0,13.6,1,1,1,0,0,12.66666667,1,1
1,1,1,1,1,0,0,0,0,1,0,0,1,15.5,2.8,-4.06,1,1,8,1,1,0,1,1,1,1,13.71428571,1,1,1,0,0,13.33333333,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,4,1,1,0,0,0,0,0,11.28571429,0,0,0,0,0,12.25,1,0
1,1,1,1,0,0,0,0,0,1,0,1,0,8.9,1.4,3.51,0,5,7,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,1,1,8.9,1.4,3.51,0,1,9,1,1,0,0,0,0,0,12,1,0,0,0,0,10.33333333,1,0
1,1,1,1,0,0,0,0,0,0,0,1,1,8.9,1.4,3.51,0,3,9,1,1,0,1,0,0,0,11,1,1,0,0,0,12,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,5,1,1,0,1,1,0,0,11.25,0,1,1,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,4,9,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,0,0,1,1,12.7,3.7,-1.7,0,1,17,0,1,0,0,0,0,0,11,1,1,0,0,0,13.5,1,1
1,1,1,1,1,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,3,12,1,1,0,1,0,0,0,12.288,0,1,0,0,0,12.288,0,1
1,1,0,1,0,0,0,0,0,1,0,0,1,12.7,3.7,-1.7,0,1,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,14,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,11.1,0.6,2.02,0,3,12,1,1,0,1,0,0,0,13.88428571,1,1,0,0,0,14.75,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,3,12,1,1,1,1,0,0,0,12.65,1,1,0,0,0,11.1,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,1,1,10,1,1,0,1,1,0,1,14.5,1,1,1,0,1,12.66666667,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,3,12,1,1,0,1,0,1,0,13.4275,1,1,0,1,0,13.4275,1,0
1,1,1,1,0,0,0,0,0,0,1,1,1,16.2,0.3,-0.92,1,2,9,1,1,0,1,0,0,0,13.2,1,1,0,0,0,11.4,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,1,8,1,1,0,1,1,1,0,11.6,1,1,1,0,0,13,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,3,11,1,1,0,1,1,0,0,12.5,1,1,1,0,0,11,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,1,1,9,1,1,0,1,0,0,0,12.6,1,1,0,0,0,11.8,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,12.4,0.5,1.79,0,1,4,1,0,0,1,1,0,1,14,1,1,1,0,1,14.66666667,1,0
1,1,1,0,0,0,0,0,1,1,0,1,0,10.8,1.4,1.74,1,1,5,1,1,1,1,1,0,1,11.83333333,1,1,1,1,1,12.875,1,0
0,1,0,1,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,0,1,17,0,1,0,0,0,0,0,12.5,1,1,0,0,0,12.5,1,0
1,1,1,0,1,0,0,0,0,0,0,1,0,11.1,0.6,2.02,1,1,15,1,1,0,1,1,0,0,12.2,1,1,1,0,0,11.5,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,1,6,1,0,0,0,0,0,0,14.5,1,0,0,0,0,14,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,7.6,2.6,0.32,1,1,12,1,1,0,1,0,0,1,14.26666667,1,1,0,0,1,14.26666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,2,14,1,1,0,1,1,1,0,13,1,1,1,1,0,14,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,11.1,0.6,2.02,1,2,15,1,1,0,1,1,1,0,12.8,1,1,1,0,0,11.2,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,10.8,1.4,1.74,1,4,12,1,1,0,1,0,0,0,12.46,1,1,0,0,0,12.46,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,4,1,0,0,0,0,0,0,13.81818182,1,0,0,0,0,13.46153846,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,3,6,1,1,0,1,0,0,0,12.33333333,0,1,0,1,0,11.6,1,0
1,1,1,0,1,0,0,1,0,0,0,0,1,12.4,0.5,1.79,0,1,6,1,1,0,1,1,1,1,13.85714286,1,1,1,0,1,13.1,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,11,1,1,0,1,1,1,0,12.6,1,1,1,0,0,12.2,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,1,2,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,12,1,1,0,0,1,0,0,14.5,1,0,0,1,0,14.375,1,0
0,1,0,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,8,1,0,0,0,0,0,0,11.5,0,0,0,1,0,12,1,1
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,4,12,1,1,0,1,0,0,0,13.45714286,1,1,0,1,0,15.125,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,2,12,1,1,0,1,0,1,0,12.5,1,1,0,0,0,13.04285714,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,1,3,15,1,1,0,1,1,0,1,14.85714286,1,1,1,0,1,14.66666667,1,0
1,1,1,0,1,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,8,1,1,0,1,1,1,1,15,1,1,1,1,0,15.16666667,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,0,1,16,1,1,0,1,1,0,1,16.33333333,1,1,1,1,0,15.6,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,2.8,-4.06,0,1,8,1,1,0,0,0,0,0,12.5625,0,0,0,0,0,12.85714286,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,0,0,1,13.9,-0.3,0.79,0,1,6,1,0,0,0,1,0,1,14.42857143,1,0,1,0,0,13,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,12.7,3.7,-1.7,1,2,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,1,1,0,1,0,0,0,0,0,0,1,0,8.9,1.4,3.51,0,1,8,1,1,0,1,1,0,0,12.4,1,1,1,0,0,14.16666667,1,0
1,1,1,0,0,0,0,0,0,1,0,0,1,12.4,0.5,1.79,0,1,6,1,0,0,0,1,0,0,11.75,1,0,1,0,0,12.33333333,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,1,2,16,1,1,0,1,1,1,0,13.2,1,1,1,0,0,14.33333333,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,16.2,0.3,-0.92,0,1,14,1,1,0,1,1,0,1,15.57142857,1,1,1,0,1,17.16666667,1,0
1,1,0,0,0,0,0,0,0,0,0,0,1,9.4,-0.8,-3.12,0,1,11,1,1,1,1,1,0,1,11.33333333,1,1,1,0,0,12.66666667,1,0
1,1,0,1,0,0,0,0,0,0,0,1,0,8.9,1.4,3.51,0,1,4,1,1,0,1,1,1,0,16.16666667,1,1,1,0,0,16,1,1
1,1,0,1,0,0,0,0,0,0,0,0,1,8.9,1.4,3.51,1,2,15,1,1,0,1,1,0,0,12.6,1,0,0,0,0,11,0,0
1,1,0,1,1,0,0,0,0,0,0,0,1,8.9,1.4,3.51,0,2,13,1,1,0,1,0,0,1,13.43333333,1,1,0,0,0,13.6,1,0
